,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
17090,2 punti sbagliato,,Derek Ogbeide,missed,105,105,795.0,140.0,0
17091,2 punti sbagliato,,Nicola Akele,missed,115,115,795.0,252.0,0
17092,2 punti segnato,,Miro Bilan,made,130,130,765.0,196.0,0
17093,3 punti sbagliato,,Payton Terrell Willis,missed,156,156,420.0,840.0,6
17094,2 punti sbagliato,,Payton Terrell Willis,missed,183,183,960.0,588.0,3
17095,2 punti segnato,,Semaj Christon,made,193,193,795.0,168.0,0
17096,2 punti sbagliato,,Charlie Edward Moore,missed,219,219,765.0,196.0,0
17097,2 punti sbagliato,,Derek Ogbeide,missed,222,222,690.0,196.0,0
17098,3 punti sbagliato,,Payton Terrell Willis,missed,234,234,825.0,952.0,7
17099,2 punti segnato,,Charlie Edward Moore,made,253,253,825.0,196.0,0
17100,2 punti sbagliato,,Charlie Edward Moore,missed,291,291,555.0,532.0,2
17101,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,301,301,705.0,364.0,0
17102,3 punti sbagliato,,Payton Terrell Willis,missed,321,321,765.0,896.0,7
17103,2 punti sbagliato,,Charlie Edward Moore,missed,367,367,630.0,252.0,0
17104,3 punti segnato,,Amedeo Della Valle,made,374,374,285.0,728.0,6
17105,2 punti sbagliato,,Derek Ogbeide,missed,401,401,840.0,224.0,0
17106,2 punti segnato,,Derek Ogbeide,made,404,404,750.0,252.0,0
17107,2 punti segnato,,Semaj Christon,made,428,428,945.0,700.0,3
17108,2 punti segnato,,Charlie Edward Moore,made,451,451,825.0,280.0,0
17109,2 punti sbagliato,,David Reginald Cournooh,missed,490,490,1050.0,504.0,3
17110,2 punti segnato,,C.J. Massinburg,made,518,518,675.0,252.0,0
17111,2 punti segnato,Jordon Varnado,Derek Ogbeide,made,550,550,720.0,140.0,0
17112,2 punti sbagliato,,C.J. Massinburg,missed,550,550,825.0,224.0,0
17113,3 punti segnato,Michael Cobbins,David Reginald Cournooh,made,578,578,390.0,784.0,6
17114,2 punti segnato,,Jason Burnell,made,597,597,720.0,252.0,0
17115,2 punti sbagliato,,C.J. Massinburg,missed,597,597,765.0,308.0,0
17116,3 punti sbagliato,,John Petrucelli,missed,16,616,300.0,728.0,6
17117,2 punti sbagliato,,C.J. Massinburg,missed,20,620,660.0,308.0,0
17118,2 punti segnato,Angelo Del Chiaro,Jordon Varnado,made,37,637,795.0,168.0,0
17119,2 punti segnato,,C.J. Massinburg,made,53,653,810.0,252.0,0
17120,2 punti sbagliato,,Jordon Varnado,missed,76,676,585.0,476.0,2
17121,2 punti segnato,,Angelo Del Chiaro,made,79,679,750.0,168.0,0
17122,3 punti segnato,Jason Burnell,C.J. Massinburg,made,135,735,360.0,784.0,6
17123,3 punti sbagliato,,Carl Wheatle,missed,159,759,1305.0,644.0,7
17124,3 punti segnato,,Amedeo Della Valle,made,166,766,435.0,840.0,6
17125,2 punti segnato,,Jordon Varnado,made,197,797,720.0,196.0,0
17126,3 punti sbagliato,,David Reginald Cournooh,missed,251,851,765.0,924.0,7
17127,2 punti segnato,,Jordon Varnado,made,265,865,600.0,336.0,0
17128,2 punti segnato,,Amedeo Della Valle,made,279,879,585.0,560.0,2
17129,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,302,902,1470.0,84.0,8
17130,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,314,914,795.0,168.0,0
17131,3 punti sbagliato,,Charlie Edward Moore,missed,332,932,525.0,868.0,6
17132,3 punti segnato,Ryan Hawkins,Jordon Varnado,made,358,958,765.0,868.0,7
17133,2 punti segnato,,Miro Bilan,made,374,974,720.0,364.0,0
17134,2 punti segnato,,Derek Ogbeide,made,391,991,750.0,140.0,0
17135,2 punti segnato,,Semaj Christon,made,423,1023,690.0,196.0,0
17136,2 punti sbagliato,,Ryan Hawkins,missed,443,1043,1185.0,364.0,4
17137,2 punti sbagliato,,Semaj Christon,missed,453,1053,735.0,252.0,0
17138,2 punti sbagliato,,Michael Cobbins,missed,453,1053,735.0,252.0,0
17139,3 punti segnato,,Charlie Edward Moore,made,467,1067,1155.0,756.0,7
17140,2 punti segnato,,Semaj Christon,made,484,1084,705.0,588.0,2
17141,3 punti segnato,Payton Terrell Willis,Carl Wheatle,made,511,1111,975.0,868.0,7
17142,2 punti sbagliato,,John Petrucelli,missed,529,1129,555.0,224.0,0
17143,2 punti segnato,Michael Cobbins,Amedeo Della Valle,made,529,1129,510.0,672.0,2
17144,2 punti segnato,Semaj Christon,Jason Burnell,made,545,1145,705.0,168.0,0
17145,2 punti segnato,,Jordon Varnado,made,565,1165,825.0,196.0,0
17146,2 punti sbagliato,,John Petrucelli,missed,587,1187,615.0,420.0,2
17147,2 punti segnato,,Jason Burnell,made,588,1188,510.0,336.0,2
17148,3 punti segnato,,Ryan Hawkins,made,595,1195,90.0,392.0,5
17149,2 punti sbagliato,,Payton Terrell Willis,missed,23,1223,315.0,280.0,1
17150,2 punti sbagliato,,Charlie Edward Moore,missed,38,1238,675.0,224.0,0
17151,2 punti sbagliato,,Ryan Hawkins,missed,43,1243,765.0,224.0,0
17152,3 punti sbagliato,,Semaj Christon,missed,63,1263,1110.0,784.0,7
17153,2 punti segnato,,Derek Ogbeide,made,72,1272,840.0,280.0,0
17154,2 punti sbagliato,,Amedeo Della Valle,missed,89,1289,1155.0,420.0,3
17155,3 punti sbagliato,,Ryan Hawkins,missed,89,1289,390.0,840.0,6
17156,3 punti sbagliato,,Nicola Akele,missed,89,1289,525.0,840.0,6
17157,2 punti sbagliato,,Charlie Edward Moore,missed,89,1289,405.0,252.0,1
17158,3 punti sbagliato,,Nicola Akele,missed,89,1289,420.0,784.0,6
17159,2 punti sbagliato,,Semaj Christon,missed,182,1382,750.0,588.0,2
17160,2 punti sbagliato,,John Petrucelli,missed,193,1393,660.0,224.0,0
17161,2 punti segnato,,Derek Ogbeide,made,214,1414,675.0,392.0,2
17162,3 punti sbagliato,,John Petrucelli,missed,229,1429,1230.0,700.0,7
17163,3 punti segnato,Charlie Edward Moore,Carl Wheatle,made,238,1438,915.0,868.0,7
17164,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,274,1474,30.0,252.0,5
17165,2 punti segnato,C.J. Massinburg,Semaj Christon,made,289,1489,720.0,168.0,0
17166,2 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,307,1507,780.0,196.0,0
17167,2 punti segnato,C.J. Massinburg,Miro Bilan,made,323,1523,1005.0,504.0,3
17168,3 punti segnato,Semaj Christon,C.J. Massinburg,made,359,1559,1185.0,728.0,7
17169,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,389,1589,30.0,112.0,5
17170,2 punti sbagliato,,Charlie Edward Moore,missed,417,1617,735.0,532.0,2
17171,2 punti segnato,,Jason Burnell,made,431,1631,885.0,448.0,3
17172,3 punti segnato,Payton Terrell Willis,Charlie Edward Moore,made,456,1656,255.0,700.0,6
17173,3 punti sbagliato,,Jason Burnell,missed,478,1678,690.0,868.0,6
17174,2 punti sbagliato,,Miro Bilan,missed,481,1681,795.0,196.0,0
17175,3 punti segnato,,Carl Wheatle,made,513,1713,765.0,896.0,7
17176,2 punti segnato,C.J. Massinburg,Miro Bilan,made,531,1731,810.0,140.0,0
17177,3 punti segnato,Carl Wheatle,Jordon Varnado,made,551,1751,1020.0,840.0,7
17178,3 punti sbagliato,,Payton Terrell Willis,missed,587,1787,135.0,616.0,6
17179,3 punti segnato,,Jordon Varnado,made,28,1828,90.0,448.0,5
17180,2 punti segnato,C.J. Massinburg,Michael Cobbins,made,41,1841,765.0,140.0,0
17181,2 punti segnato,,Angelo Del Chiaro,made,59,1859,765.0,364.0,0
17182,2 punti sbagliato,,Jordon Varnado,missed,101,1901,585.0,392.0,2
17183,2 punti sbagliato,,David Reginald Cournooh,missed,117,1917,810.0,224.0,0
17184,2 punti segnato,,Michael Cobbins,made,117,1917,810.0,224.0,0
17185,3 punti sbagliato,,Payton Terrell Willis,missed,124,1924,300.0,784.0,6
17186,2 punti segnato,C.J. Massinburg,Michael Cobbins,made,131,1931,750.0,140.0,0
17187,2 punti segnato,,Jordon Varnado,made,159,1959,1140.0,448.0,3
17188,2 punti sbagliato,,Jason Burnell,missed,175,1975,720.0,224.0,0
17189,2 punti sbagliato,,C.J. Massinburg,missed,186,1986,1050.0,448.0,3
17190,2 punti sbagliato,,Charlie Edward Moore,missed,195,1995,840.0,448.0,3
17191,2 punti sbagliato,,Jordon Varnado,missed,201,2001,660.0,308.0,0
17192,2 punti sbagliato,,David Reginald Cournooh,missed,214,2014,615.0,308.0,0
17193,2 punti segnato,,C.J. Massinburg,made,221,2021,825.0,196.0,0
17194,2 punti sbagliato,,Jordon Varnado,missed,244,2044,1005.0,252.0,4
17195,3 punti sbagliato,,Jason Burnell,missed,258,2058,540.0,840.0,6
17196,2 punti sbagliato,,C.J. Massinburg,missed,271,2071,900.0,196.0,0
17197,2 punti segnato,,Michael Cobbins,made,271,2071,900.0,196.0,0
17198,3 punti segnato,Miro Bilan,C.J. Massinburg,made,315,2115,1470.0,84.0,8
17199,2 punti sbagliato,,Charlie Edward Moore,missed,332,2132,840.0,224.0,0
17200,3 punti segnato,John Petrucelli,C.J. Massinburg,made,350,2150,390.0,812.0,6
17201,3 punti sbagliato,,Carl Wheatle,missed,375,2175,405.0,840.0,6
17202,2 punti segnato,,Ryan Hawkins,made,375,2175,1200.0,252.0,4
17203,3 punti segnato,C.J. Massinburg,John Petrucelli,made,401,2201,1455.0,224.0,8
17204,2 punti segnato,,Semaj Christon,made,436,2236,960.0,560.0,3
17205,2 punti segnato,,Carl Wheatle,made,446,2246,780.0,308.0,0
17206,2 punti segnato,,John Petrucelli,made,462,2262,720.0,168.0,0
17207,2 punti segnato,C.J. Massinburg,Miro Bilan,made,482,2282,810.0,196.0,0
17208,2 punti sbagliato,,Charlie Edward Moore,missed,494,2294,825.0,308.0,0
17209,2 punti segnato,,Payton Terrell Willis,made,517,2317,765.0,168.0,0
17210,2 punti segnato,,Jason Burnell,made,540,2340,840.0,280.0,0
17211,3 punti sbagliato,,Payton Terrell Willis,missed,553,2353,195.0,672.0,6
17212,2 punti segnato,,C.J. Massinburg,made,567,2367,810.0,224.0,0
17213,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,573,2373,135.0,588.0,6
17214,3 punti segnato,John Petrucelli,C.J. Massinburg,made,587,2387,1470.0,336.0,8
17215,2 punti sbagliato,,Charlie Edward Moore,missed,592,2392,885.0,224.0,0
17216,2 punti sbagliato,,Matteo Porto,missed,592,2392,450.0,252.0,1
17217,2 punti sbagliato,,Jason Burnell,missed,597,2397,825.0,196.0,0
17218,2 punti segnato,,Miro Bilan,made,597,2397,810.0,196.0,0
17219,2 punti sbagliato,,Briante Weber,missed,21,21,975.0,336.0,3
17220,2 punti sbagliato,,Briante Weber,missed,32,32,975.0,252.0,0
17221,2 punti sbagliato,,Colbey Ross,missed,38,38,855.0,420.0,3
17222,2 punti segnato,,Langston Galloway,made,44,44,615.0,560.0,2
17223,2 punti sbagliato,,Langston Galloway,missed,83,83,750.0,224.0,0
17224,3 punti segnato,Colbey Ross,Luca Severini,made,101,101,1410.0,476.0,8
17225,3 punti sbagliato,,Leonardo Candi,missed,143,143,180.0,588.0,6
17226,2 punti sbagliato,,Mouhamed Faye,missed,162,162,555.0,224.0,0
17227,2 punti segnato,Colbey Ross,Ismael Kamagate,made,171,171,810.0,140.0,0
17228,2 punti segnato,,Colbey Ross,made,187,187,885.0,252.0,0
17229,3 punti segnato,Colbey Ross,Arturs Strautins,made,208,208,915.0,896.0,7
17230,2 punti sbagliato,,Kevin Juwan Hervey,missed,238,238,375.0,168.0,1
17231,3 punti sbagliato,,Leonardo Candi,missed,255,255,435.0,840.0,6
17232,2 punti segnato,,Luca Severini,made,259,259,735.0,336.0,0
17233,3 punti sbagliato,,Kevin Juwan Hervey,missed,280,280,225.0,700.0,6
17234,3 punti sbagliato,,Colbey Ross,missed,290,290,735.0,868.0,6
17235,2 punti sbagliato,,Langston Galloway,missed,299,299,1170.0,280.0,4
17236,3 punti sbagliato,,Arturs Strautins,missed,312,312,1275.0,700.0,7
17237,2 punti segnato,,Michele Vitali,made,323,323,735.0,588.0,2
17238,2 punti segnato,Leonardo Candi,Luca Severini,made,340,340,585.0,560.0,2
17239,3 punti sbagliato,,Luca Severini,missed,380,380,45.0,168.0,5
17240,3 punti segnato,Leon Radosevic,Tommaso Baldasso,made,386,386,795.0,896.0,7
17241,2 punti sbagliato,,Darion Atkins,missed,443,443,885.0,504.0,3
17242,2 punti segnato,,Arturs Strautins,made,462,462,540.0,196.0,0
17243,2 punti sbagliato,,Kevin Juwan Hervey,missed,475,475,405.0,504.0,2
17244,3 punti sbagliato,,Tommaso Baldasso,missed,483,483,1365.0,560.0,7
17245,2 punti segnato,Tommaso Baldasso,Leon Radosevic,made,489,489,1260.0,140.0,4
17246,2 punti sbagliato,,Briante Weber,missed,507,507,465.0,532.0,2
17247,2 punti segnato,Leon Radosevic,Kyle Weems,made,523,523,690.0,224.0,0
17248,2 punti sbagliato,,Langston Galloway,missed,64,664,855.0,700.0,3
17249,2 punti sbagliato,,Mouhamed Faye,missed,64,664,855.0,700.0,3
17250,2 punti sbagliato,,Mouhamed Faye,missed,64,664,855.0,700.0,3
17251,2 punti segnato,Chris Dowe,Kyle Weems,made,80,680,1050.0,280.0,4
17252,2 punti segnato,Lorenzo Uglietti,Langston Galloway,made,93,693,375.0,644.0,2
17253,3 punti sbagliato,,Chris Dowe,missed,129,729,45.0,168.0,5
17254,2 punti segnato,,Lorenzo Uglietti,made,147,747,945.0,672.0,3
17255,3 punti segnato,,Langston Galloway,made,187,787,1455.0,336.0,8
17256,2 punti sbagliato,,Langston Galloway,missed,242,842,1170.0,224.0,4
17257,3 punti segnato,Kyle Weems,Tommaso Baldasso,made,256,856,45.0,308.0,5
17258,2 punti sbagliato,,Darion Atkins,missed,278,878,570.0,280.0,0
17259,2 punti segnato,Tommaso Baldasso,Kyle Weems,made,288,888,765.0,196.0,0
17260,2 punti segnato,Briante Weber,Mouhamed Faye,made,312,912,675.0,224.0,0
17261,2 punti segnato,,Briante Weber,made,331,931,855.0,308.0,0
17262,2 punti sbagliato,,Tommaso Baldasso,missed,354,954,105.0,252.0,1
17263,2 punti sbagliato,,Michele Vitali,missed,369,969,1080.0,336.0,4
17264,2 punti sbagliato,,Darion Atkins,missed,375,975,585.0,308.0,0
17265,2 punti sbagliato,,Kyle Weems,missed,391,991,795.0,308.0,0
17266,2 punti sbagliato,,Langston Galloway,missed,401,1001,945.0,224.0,0
17267,2 punti segnato,,Chris Dowe,made,408,1008,735.0,420.0,2
17268,3 punti sbagliato,,Briante Weber,missed,458,1058,45.0,392.0,5
17269,3 punti sbagliato,,Langston Galloway,missed,494,1094,300.0,896.0,6
17270,2 punti sbagliato,,Darion Atkins,missed,494,1094,300.0,896.0,6
17271,3 punti sbagliato,,Tommaso Baldasso,missed,518,1118,300.0,728.0,6
17272,3 punti sbagliato,,Langston Galloway,missed,527,1127,1455.0,112.0,8
17273,3 punti segnato,Chris Dowe,Luca Severini,made,554,1154,225.0,672.0,6
17274,3 punti sbagliato,,Darion Atkins,missed,566,1166,195.0,672.0,6
17275,3 punti sbagliato,,Kyle Weems,missed,587,1187,1380.0,504.0,8
17276,3 punti sbagliato,,Langston Galloway,missed,595,1195,1470.0,196.0,8
17277,2 punti segnato,Langston Galloway,Michele Vitali,made,598,1198,870.0,364.0,0
17278,2 punti segnato,,Briante Weber,made,16,1216,675.0,196.0,0
17279,3 punti sbagliato,,Colbey Ross,missed,26,1226,1140.0,812.0,7
17280,3 punti segnato,Michele Vitali,Langston Galloway,made,35,1235,1470.0,168.0,8
17281,3 punti sbagliato,,Arturs Strautins,missed,65,1265,45.0,224.0,5
17282,3 punti sbagliato,,Briante Weber,missed,73,1273,555.0,868.0,6
17283,2 punti sbagliato,,Mouhamed Faye,missed,80,1280,855.0,224.0,0
17284,3 punti segnato,Arturs Strautins,Colbey Ross,made,91,1291,210.0,784.0,6
17285,3 punti segnato,,Langston Galloway,made,114,1314,1425.0,392.0,8
17286,3 punti segnato,Leon Radosevic,Tommaso Baldasso,made,132,1332,375.0,868.0,6
17287,3 punti sbagliato,,Langston Galloway,missed,141,1341,1290.0,784.0,7
17288,3 punti segnato,Colbey Ross,Luca Severini,made,149,1349,1440.0,280.0,8
17289,3 punti sbagliato,,Michele Vitali,missed,167,1367,45.0,280.0,5
17290,2 punti sbagliato,,Darion Atkins,missed,174,1374,615.0,560.0,2
17291,2 punti segnato,Luca Severini,Leon Radosevic,made,190,1390,660.0,336.0,0
17292,3 punti sbagliato,,Arturs Strautins,missed,237,1437,60.0,364.0,5
17293,3 punti sbagliato,,Langston Galloway,missed,250,1450,120.0,448.0,5
17294,3 punti sbagliato,,Tommaso Baldasso,missed,265,1465,1380.0,532.0,7
17295,3 punti sbagliato,,Arturs Strautins,missed,267,1467,75.0,448.0,5
17296,3 punti segnato,Chris Dowe,Luca Severini,made,295,1495,525.0,868.0,6
17297,2 punti sbagliato,,Briante Weber,missed,313,1513,555.0,560.0,2
17298,3 punti sbagliato,,Luca Severini,missed,325,1525,1215.0,756.0,7
17299,2 punti sbagliato,,Tommaso Baldasso,missed,352,1552,495.0,532.0,2
17300,2 punti segnato,Michele Vitali,Mouhamed Faye,made,370,1570,885.0,224.0,0
17301,2 punti sbagliato,,Tashawn Thomas,missed,427,1627,765.0,252.0,0
17302,2 punti segnato,Langston Galloway,Darion Atkins,made,463,1663,765.0,252.0,0
17303,3 punti sbagliato,,Andrea Zerini,missed,486,1686,180.0,616.0,6
17304,2 punti segnato,,Tashawn Thomas,made,503,1703,600.0,224.0,0
17305,2 punti sbagliato,,Arturs Strautins,missed,503,1703,600.0,224.0,0
17306,2 punti segnato,,Chris Dowe,made,545,1745,720.0,224.0,0
17307,2 punti sbagliato,,Tashawn Thomas,missed,585,1785,750.0,420.0,2
17308,2 punti segnato,Colbey Ross,Ismael Kamagate,made,11,1811,690.0,280.0,0
17309,2 punti sbagliato,,Sasha Grant,missed,26,1826,750.0,364.0,0
17310,2 punti segnato,Michele Vitali,Briante Weber,made,61,1861,915.0,280.0,0
17311,2 punti segnato,Luca Severini,Ismael Kamagate,made,81,1881,720.0,280.0,0
17312,3 punti segnato,Langston Galloway,Darion Atkins,made,96,1896,360.0,784.0,6
17313,2 punti segnato,,Colbey Ross,made,121,1921,840.0,252.0,0
17314,3 punti segnato,Matteo Chillo,Langston Galloway,made,128,1928,225.0,644.0,6
17315,2 punti segnato,,Ismael Kamagate,made,168,1968,345.0,392.0,2
17316,3 punti segnato,Langston Galloway,Michele Vitali,made,179,1979,120.0,448.0,5
17317,3 punti sbagliato,,Langston Galloway,missed,212,2012,135.0,532.0,6
17318,2 punti segnato,,Mouhamed Faye,made,224,2024,675.0,364.0,0
17319,2 punti segnato,Colbey Ross,Chris Dowe,made,251,2051,645.0,252.0,0
17320,2 punti segnato,Chris Dowe,Ismael Kamagate,made,273,2073,795.0,224.0,0
17321,2 punti sbagliato,,Langston Galloway,missed,290,2090,360.0,196.0,1
17322,2 punti sbagliato,,Arturs Strautins,missed,299,2099,135.0,224.0,1
17323,3 punti sbagliato,,Michele Vitali,missed,319,2119,465.0,840.0,6
17324,2 punti segnato,,Chris Dowe,made,338,2138,705.0,420.0,2
17325,2 punti sbagliato,,Langston Galloway,missed,356,2156,1140.0,196.0,4
17326,3 punti sbagliato,,Matteo Chillo,missed,362,2162,555.0,840.0,6
17327,3 punti sbagliato,,Tommaso Baldasso,missed,389,2189,1140.0,756.0,7
17328,2 punti segnato,,Tashawn Thomas,made,394,2194,705.0,224.0,0
17329,2 punti sbagliato,,Arturs Strautins,missed,429,2229,810.0,560.0,3
17330,2 punti sbagliato,,Briante Weber,missed,436,2236,705.0,308.0,0
17331,2 punti sbagliato,,Arturs Strautins,missed,458,2258,705.0,168.0,0
17332,2 punti segnato,,Tashawn Thomas,made,458,2258,705.0,168.0,0
17333,2 punti segnato,,Briante Weber,made,473,2273,1020.0,392.0,3
17334,3 punti segnato,Tashawn Thomas,Kyle Weems,made,493,2293,1290.0,644.0,7
17335,2 punti sbagliato,,Darion Atkins,missed,511,2311,645.0,644.0,2
17336,2 punti segnato,Kyle Weems,Tashawn Thomas,made,525,2325,525.0,420.0,2
17337,2 punti segnato,Briante Weber,Matteo Chillo,made,543,2343,810.0,336.0,0
17338,3 punti sbagliato,,Arturs Strautins,missed,553,2353,45.0,224.0,5
17339,3 punti segnato,Briante Weber,Sasha Grant,made,567,2367,1200.0,812.0,7
17340,3 punti sbagliato,,Tommaso Baldasso,missed,579,2379,570.0,868.0,6
17341,2 punti segnato,,Sasha Grant,made,588,2388,690.0,196.0,0
17342,3 punti segnato,,Briante Weber,made,597,2397,1035.0,1176.0,7
17343,2 punti sbagliato,,Kamar Baldwin,missed,22,22,930.0,196.0,0
17344,2 punti segnato,,Davide Casarin,made,29,29,660.0,140.0,0
17345,2 punti segnato,,Kamar Baldwin,made,50,50,1185.0,252.0,4
17346,2 punti segnato,,Aamir Simms,made,72,72,675.0,140.0,0
17347,2 punti segnato,Davide Alviti,Andrejs Grazulis,made,88,88,810.0,140.0,0
17348,3 punti sbagliato,,Rayjon Tucker,missed,113,113,915.0,924.0,7
17349,2 punti sbagliato,,Aamir Simms,missed,133,133,1050.0,224.0,4
17350,2 punti sbagliato,,Paul Stephan Biligha,missed,146,146,495.0,336.0,2
17351,2 punti sbagliato,,Marco Spissu,missed,153,153,615.0,140.0,0
17352,2 punti segnato,,Amedeo Tessitori,made,161,161,675.0,140.0,0
17353,3 punti sbagliato,,Prentiss Hubb,missed,179,179,240.0,756.0,6
17354,2 punti sbagliato,,Kamar Baldwin,missed,191,191,840.0,168.0,0
17355,3 punti segnato,Davide Casarin,Rayjon Tucker,made,204,204,765.0,924.0,7
17356,2 punti sbagliato,,Prentiss Hubb,missed,213,213,705.0,252.0,0
17357,2 punti segnato,Aamir Simms,Davide Casarin,made,219,219,660.0,140.0,0
17358,3 punti segnato,Paul Stephan Biligha,Davide Alviti,made,232,232,1005.0,868.0,7
17359,2 punti sbagliato,,Rayjon Tucker,missed,242,242,720.0,252.0,0
17360,3 punti sbagliato,,Aamir Simms,missed,255,255,1005.0,896.0,7
17361,2 punti segnato,Davide Alviti,Paul Stephan Biligha,made,276,276,765.0,140.0,0
17362,2 punti segnato,Aamir Simms,Amedeo Tessitori,made,290,290,735.0,140.0,0
17363,3 punti sbagliato,,Mattia Udom,missed,307,307,45.0,168.0,5
17364,2 punti segnato,Marco Spissu,Amedeo Tessitori,made,320,320,795.0,168.0,0
17365,2 punti segnato,Kamar Baldwin,Davide Alviti,made,328,328,960.0,532.0,3
17366,2 punti segnato,,Marco Spissu,made,354,354,615.0,392.0,2
17367,3 punti segnato,Rayjon Tucker,Marco Spissu,made,390,390,45.0,168.0,5
17368,2 punti sbagliato,,Kyle Wiltjer,missed,445,445,1215.0,224.0,4
17369,2 punti sbagliato,,Quinn Ellis,missed,451,451,705.0,252.0,0
17370,2 punti sbagliato,,Kyle Wiltjer,missed,475,475,645.0,140.0,0
17371,2 punti sbagliato,,Myles Stephens,missed,482,482,705.0,336.0,0
17372,2 punti sbagliato,,Aamir Simms,missed,505,505,870.0,168.0,0
17373,2 punti sbagliato,,Myles Stephens,missed,520,520,735.0,336.0,0
17374,3 punti sbagliato,,Aamir Simms,missed,533,533,525.0,868.0,6
17375,2 punti segnato,Myles Stephens,Andrejs Grazulis,made,546,546,1185.0,308.0,4
17376,2 punti segnato,Max Heidegger,Aamir Simms,made,565,565,795.0,196.0,0
17377,3 punti sbagliato,,Andrea De Nicolao,missed,597,597,735.0,1036.0,6
17378,2 punti segnato,,Toto Forray,made,16,616,675.0,196.0,0
17379,3 punti sbagliato,,Kyle Wiltjer,missed,25,625,1095.0,812.0,7
17380,2 punti sbagliato,,Derek Cooke,missed,44,644,885.0,224.0,0
17381,3 punti sbagliato,,Quinn Ellis,missed,52,652,1350.0,644.0,7
17382,2 punti sbagliato,,Toto Forray,missed,57,657,945.0,196.0,0
17383,2 punti sbagliato,,Kyle Wiltjer,missed,78,678,480.0,392.0,2
17384,3 punti segnato,Andrea De Nicolao,Max Heidegger,made,104,704,45.0,140.0,5
17385,2 punti segnato,Prentiss Hubb,Derek Cooke,made,122,722,765.0,140.0,0
17386,3 punti segnato,Kyle Wiltjer,Andrea De Nicolao,made,143,743,150.0,644.0,6
17387,3 punti sbagliato,,Prentiss Hubb,missed,153,753,1065.0,840.0,7
17388,2 punti segnato,Andrea De Nicolao,Kyle Wiltjer,made,158,758,765.0,168.0,0
17389,2 punti sbagliato,,Kamar Baldwin,missed,169,769,990.0,560.0,3
17390,3 punti sbagliato,,Andrejs Grazulis,missed,192,792,1035.0,812.0,7
17391,2 punti segnato,Andrea De Nicolao,Jeff Brooks,made,203,803,810.0,168.0,0
17392,3 punti segnato,Prentiss Hubb,Kamar Baldwin,made,223,823,255.0,672.0,6
